frame_index,video_frame_no,cell_id,cell_row,cell_col,bin,count,value_norm
17,17,2,1,0,3,202,0.0123291015625
17,17,2,1,0,4,120,0.00732421875
17,17,2,1,0,5,1333,0.08135986328125
17,17,2,1,0,6,1326,0.0809326171875
17,17,2,1,0,7,1585,0.09674072265625
17,17,2,1,0,8,1790,0.1092529296875
17,17,2,1,0,9,2786,0.1700439453125
17,17,2,1,0,10,1001,0.06109619140625
17,17,2,1,0,11,1870,0.1141357421875
17,17,2,1,0,12,1314,0.0802001953125
17,17,2,1,0,13,588,0.035888671875
17,17,2,1,0,14,179,0.01092529296875
17,17,2,1,0,15,82,0.0050048828125
17,17,2,1,0,16,1593,0.09722900390625
17,17,2,1,0,17,469,0.02862548828125
17,17,3,1,1,0,7,0.00042724609375
17,17,3,1,1,1,51,0.00311279296875
17,17,3,1,1,2,101,0.00616455078125
17,17,3,1,1,3,158,0.0096435546875
17,17,3,1,1,4,81,0.00494384765625
17,17,3,1,1,5,919,0.05609130859375
17,17,3,1,1,6,998,0.0609130859375
17,17,3,1,1,7,1147,0.07000732421875
17,17,3,1,1,8,1225,0.07476806640625
17,17,3,1,1,9,2891,0.17645263671875
17,17,3,1,1,10,685,0.04180908203125
17,17,3,1,1,11,2281,0.13922119140625
17,17,3,1,1,12,1349,0.08233642578125
17,17,3,1,1,13,584,0.03564453125
17,17,3,1,1,14,237,0.01446533203125
17,17,3,1,1,15,109,0.00665283203125
17,17,3,1,1,16,2961,0.18072509765625
17,17,3,1,1,17,600,0.03662109375
18,18,0,0,0,0,120,0.00732421875
18,18,0,0,0,1,167,0.01019287109375
18,18,0,0,0,2,243,0.01483154296875
18,18,0,0,0,3,331,0.02020263671875
18,18,0,0,0,4,360,0.02197265625
18,18,0,0,0,5,618,0.0377197265625
18,18,0,0,0,6,989,0.06036376953125
18,18,0,0,0,7,2131,0.13006591796875
18,18,0,0,0,8,4706,0.2872314453125
18,18,0,0,0,9,1689,0.10308837890625
18,18,0,0,0,10,757,0.04620361328125
18,18,0,0,0,11,631,0.03851318359375
18,18,0,0,0,12,315,0.01922607421875
18,18,0,0,0,13,292,0.017822265625
18,18,0,0,0,14,315,0.01922607421875
18,18,0,0,0,15,387,0.02362060546875
18,18,0,0,0,16,774,0.0472412109375
18,18,0,0,0,17,1559,0.09515380859375
18,18,1,0,1,0,175,0.01068115234375
18,18,1,0,1,1,266,0.0162353515625
18,18,1,0,1,2,323,0.01971435546875
18,18,1,0,1,3,354,0.0216064453125
18,18,1,0,1,4,371,0.02264404296875
18,18,1,0,1,5,534,0.0325927734375
18,18,1,0,1,6,938,0.0572509765625
18,18,1,0,1,7,2333,0.14239501953125
18,18,1,0,1,8,4344,0.26513671875
18,18,1,0,1,9,2188,0.133544921875
18,18,1,0,1,10,909,0.05548095703125
18,18,1,0,1,11,643,0.03924560546875
18,18,1,0,1,12,350,0.0213623046875
18,18,1,0,1,13,356,0.021728515625
18,18,1,0,1,14,263,0.01605224609375
18,18,1,0,1,15,236,0.014404296875
18,18,1,0,1,16,416,0.025390625
18,18,1,0,1,17,1385,0.08453369140625
18,18,2,1,0,0,151,0.00921630859375
18,18,2,1,0,1,196,0.011962890625
18,18,2,1,0,2,297,0.01812744140625
18,18,2,1,0,3,384,0.0234375
18,18,2,1,0,4,378,0.0230712890625
18,18,2,1,0,5,588,0.035888671875
18,18,2,1,0,6,869,0.05303955078125
18,18,2,1,0,7,2325,0.14190673828125
18,18,2,1,0,8,4368,0.2666015625
18,18,2,1,0,9,2250,0.1373291015625
18,18,2,1,0,10,765,0.04669189453125
18,18,2,1,0,11,622,0.0379638671875
18,18,2,1,0,12,411,0.02508544921875
18,18,2,1,0,13,372,0.022705078125
18,18,2,1,0,14,313,0.01910400390625
18,18,2,1,0,15,243,0.01483154296875
18,18,2,1,0,16,603,0.03680419921875
18,18,2,1,0,17,1249,0.07623291015625
18,18,3,1,1,0,144,0.0087890625
18,18,3,1,1,1,218,0.0133056640625
18,18,3,1,1,2,239,0.01458740234375
18,18,3,1,1,3,353,0.02154541015625
18,18,3,1,1,4,275,0.01678466796875
18,18,3,1,1,5,537,0.03277587890625
18,18,3,1,1,6,802,0.0489501953125
18,18,3,1,1,7,2032,0.1240234375
18,18,3,1,1,8,3504,0.2138671875
18,18,3,1,1,9,2409,0.14703369140625
18,18,3,1,1,10,1138,0.0694580078125
18,18,3,1,1,11,967,0.05902099609375
18,18,3,1,1,12,499,0.03045654296875
18,18,3,1,1,13,395,0.02410888671875
18,18,3,1,1,14,343,0.02093505859375
18,18,3,1,1,15,220,0.013427734375
18,18,3,1,1,16,999,0.06097412109375
18,18,3,1,1,17,1310,0.0799560546875
19,19,0,0,0,0,112,0.0068359375
19,19,0,0,0,1,194,0.0118408203125
19,19,0,0,0,2,246,0.0150146484375
19,19,0,0,0,3,374,0.0228271484375
19,19,0,0,0,4,343,0.02093505859375
19,19,0,0,0,5,595,0.03631591796875
19,19,0,0,0,6,1046,0.0638427734375
19,19,0,0,0,7,2154,0.1314697265625
19,19,0,0,0,8,4654,0.2840576171875
19,19,0,0,0,9,1634,0.0997314453125
19,19,0,0,0,10,794,0.0484619140625
19,19,0,0,0,11,693,0.04229736328125
19,19,0,0,0,12,315,0.01922607421875
19,19,0,0,0,13,284,0.017333984375
19,19,0,0,0,14,331,0.02020263671875
19,19,0,0,0,15,376,0.02294921875
19,19,0,0,0,16,782,0.0477294921875
19,19,0,0,0,17,1457,0.08892822265625
19,19,1,0,1,0,181,0.01104736328125
19,19,1,0,1,1,271,0.01654052734375
19,19,1,0,1,2,308,0.018798828125
19,19,1,0,1,3,339,0.02069091796875
19,19,1,0,1,4,403,0.02459716796875
19,19,1,0,1,5,535,0.03265380859375
19,19,1,0,1,6,930,0.0567626953125
19,19,1,0,1,7,2313,0.14117431640625
19,19,1,0,1,8,4364,0.266357421875
19,19,1,0,1,9,2216,0.13525390625
19,19,1,0,1,10,823,0.05023193359375
19,19,1,0,1,11,595,0.03631591796875
19,19,1,0,1,12,349,0.02130126953125
19,19,1,0,1,13,308,0.018798828125
19,19,1,0,1,14,259,0.01580810546875
19,19,1,0,1,15,259,0.01580810546875
19,19,1,0,1,16,480,0.029296875
19,19,1,0,1,17,1451,0.08856201171875
19,19,2,1,0,0,153,0.00933837890625
19,19,2,1,0,1,183,0.01116943359375
19,19,2,1,0,2,269,0.01641845703125
19,19,2,1,0,3,413,0.02520751953125
19,19,2,1,0,4,390,0.0238037109375
19,19,2,1,0,5,586,0.0357666015625
19,19,2,1,0,6,900,0.054931640625
19,19,2,1,0,7,2307,0.14080810546875
19,19,2,1,0,8,4436,0.270751953125
19,19,2,1,0,9,2144,0.130859375
19,19,2,1,0,10,831,0.05072021484375
19,19,2,1,0,11,623,0.03802490234375
19,19,2,1,0,12,391,0.02386474609375
19,19,2,1,0,13,354,0.0216064453125
19,19,2,1,0,14,319,0.01947021484375
19,19,2,1,0,15,253,0.01544189453125
19,19,2,1,0,16,574,0.0350341796875
19,19,2,1,0,17,1258,0.0767822265625
19,19,3,1,1,0,145,0.00885009765625
19,19,3,1,1,1,213,0.01300048828125
19,19,3,1,1,2,279,0.01702880859375
19,19,3,1,1,3,341,0.02081298828125
19,19,3,1,1,4,315,0.01922607421875
19,19,3,1,1,5,531,0.03240966796875
19,19,3,1,1,6,886,0.0540771484375
19,19,3,1,1,7,1951,0.11907958984375
19,19,3,1,1,8,3422,0.2088623046875
19,19,3,1,1,9,2408,0.14697265625
19,19,3,1,1,10,1112,0.06787109375
19,19,3,1,1,11,992,0.060546875
19,19,3,1,1,12,494,0.0301513671875
19,19,3,1,1,13,409,0.02496337890625
19,19,3,1,1,14,325,0.01983642578125
19,19,3,1,1,15,218,0.0133056640625
19,19,3,1,1,16,1068,0.065185546875
19,19,3,1,1,17,1275,0.07781982421875
20,20,0,0,0,0,113,0.00689697265625
20,20,0,0,0,1,170,0.0103759765625
20,20,0,0,0,2,252,0.015380859375
20,20,0,0,0,3,382,0.0233154296875
20,20,0,0,0,4,363,0.02215576171875
20,20,0,0,0,5,590,0.0360107421875
20,20,0,0,0,6,975,0.05950927734375
20,20,0,0,0,7,2184,0.13330078125
20,20,0,0,0,8,4679,0.28558349609375
20,20,0,0,0,9,1692,0.103271484375
20,20,0,0,0,10,713,0.04351806640625
20,20,0,0,0,11,656,0.0400390625
20,20,0,0,0,12,305,0.01861572265625
20,20,0,0,0,13,279,0.01702880859375
20,20,0,0,0,14,320,0.01953125
20,20,0,0,0,15,417,0.02545166015625
20,20,0,0,0,16,753,0.04595947265625
20,20,0,0,0,17,1541,0.09405517578125
20,20,1,0,1,0,139,0.00848388671875
20,20,1,0,1,1,262,0.0159912109375
20,20,1,0,1,2,330,0.0201416015625
20,20,1,0,1,3,340,0.020751953125
20,20,1,0,1,4,375,0.02288818359375
20,20,1,0,1,5,530,0.0323486328125
20,20,1,0,1,6,918,0.0560302734375
20,20,1,0,1,7,2401,0.14654541015625
20,20,1,0,1,8,4400,0.2685546875
20,20,1,0,1,9,2240,0.13671875
20,20,1,0,1,10,796,0.048583984375
20,20,1,0,1,11,538,0.0328369140625
20,20,1,0,1,12,343,0.02093505859375
20,20,1,0,1,13,315,0.01922607421875
20,20,1,0,1,14,283,0.01727294921875
20,20,1,0,1,15,250,0.0152587890625
20,20,1,0,1,16,498,0.0303955078125
20,20,1,0,1,17,1426,0.0870361328125
20,20,2,1,0,0,144,0.0087890625
20,20,2,1,0,1,159,0.00970458984375
20,20,2,1,0,2,298,0.0181884765625
20,20,2,1,0,3,408,0.02490234375
20,20,2,1,0,4,357,0.02178955078125
20,20,2,1,0,5,580,0.035400390625
20,20,2,1,0,6,949,0.05792236328125
20,20,2,1,0,7,2237,0.13653564453125
20,20,2,1,0,8,4497,0.27447509765625
20,20,2,1,0,9,2163,0.13201904296875
20,20,2,1,0,10,813,0.04962158203125
20,20,2,1,0,11,640,0.0390625
20,20,2,1,0,12,392,0.02392578125
20,20,2,1,0,13,355,0.02166748046875
20,20,2,1,0,14,336,0.0205078125
20,20,2,1,0,15,268,0.016357421875
20,20,2,1,0,16,589,0.03594970703125
20,20,2,1,0,17,1199,0.07318115234375
20,20,3,1,1,0,148,0.009033203125
20,20,3,1,1,1,206,0.0125732421875
20,20,3,1,1,2,248,0.01513671875
20,20,3,1,1,3,318,0.0194091796875
20,20,3,1,1,4,332,0.020263671875
20,20,3,1,1,5,551,0.03363037109375
20,20,3,1,1,6,891,0.05438232421875
20,20,3,1,1,7,2085,0.12725830078125
20,20,3,1,1,8,3424,0.208984375
20,20,3,1,1,9,2434,0.1485595703125
20,20,3,1,1,10,1130,0.0689697265625
20,20,3,1,1,11,969,0.05914306640625
20,20,3,1,1,12,491,0.02996826171875
20,20,3,1,1,13,406,0.0247802734375
20,20,3,1,1,14,331,0.02020263671875
20,20,3,1,1,15,217,0.01324462890625
20,20,3,1,1,16,1002,0.0611572265625
20,20,3,1,1,17,1201,0.07330322265625
21,21,0,0,0,0,98,0.0059814453125
21,21,0,0,0,1,202,0.0123291015625
21,21,0,0,0,2,238,0.0145263671875
21,21,0,0,0,3,358,0.0218505859375
21,21,0,0,0,4,339,0.02069091796875
21,21,0,0,0,5,607,0.03704833984375
21,21,0,0,0,6,1045,0.06378173828125
21,21,0,0,0,7,2240,0.13671875
21,21,0,0,0,8,4627,0.28240966796875
21,21,0,0,0,9,1674,0.1021728515625
21,21,0,0,0,10,750,0.0457763671875
21,21,0,0,0,11,643,0.03924560546875
21,21,0,0,0,12,311,0.01898193359375
21,21,0,0,0,13,286,0.0174560546875
21,21,0,0,0,14,291,0.01776123046875
21,21,0,0,0,15,369,0.02252197265625
21,21,0,0,0,16,819,0.04998779296875
21,21,0,0,0,17,1487,0.09075927734375
21,21,1,0,1,0,140,0.008544921875
21,21,1,0,1,1,254,0.0155029296875
21,21,1,0,1,2,305,0.01861572265625
21,21,1,0,1,3,371,0.02264404296875
21,21,1,0,1,4,367,0.02239990234375
21,21,1,0,1,5,566,0.0345458984375
21,21,1,0,1,6,879,0.05364990234375
21,21,1,0,1,7,2342,0.1429443359375
21,21,1,0,1,8,4500,0.274658203125
21,21,1,0,1,9,2189,0.13360595703125
21,21,1,0,1,10,803,0.04901123046875
21,21,1,0,1,11,547,0.03338623046875
21,21,1,0,1,12,351,0.02142333984375
21,21,1,0,1,13,301,0.01837158203125
21,21,1,0,1,14,305,0.01861572265625
21,21,1,0,1,15,263,0.01605224609375
21,21,1,0,1,16,486,0.0296630859375
21,21,1,0,1,17,1415,0.08636474609375
21,21,2,1,0,0,135,0.00823974609375
21,21,2,1,0,1,186,0.0113525390625
21,21,2,1,0,2,274,0.0167236328125
21,21,2,1,0,3,384,0.0234375
21,21,2,1,0,4,360,0.02197265625
21,21,2,1,0,5,557,0.03399658203125
21,21,2,1,0,6,965,0.05889892578125
21,21,2,1,0,7,2249,0.13726806640625
21,21,2,1,0,8,4555,0.27801513671875
21,21,2,1,0,9,2125,0.12969970703125
21,21,2,1,0,10,801,0.04888916015625
21,21,2,1,0,11,618,0.0377197265625
21,21,2,1,0,12,365,0.02227783203125
21,21,2,1,0,13,364,0.022216796875
21,21,2,1,0,14,322,0.0196533203125
21,21,2,1,0,15,256,0.015625
21,21,2,1,0,16,571,0.03485107421875
21,21,2,1,0,17,1297,0.07916259765625
21,21,3,1,1,0,153,0.00933837890625
21,21,3,1,1,1,180,0.010986328125
21,21,3,1,1,2,247,0.01507568359375
21,21,3,1,1,3,320,0.01953125
21,21,3,1,1,4,347,0.02117919921875
21,21,3,1,1,5,531,0.03240966796875
21,21,3,1,1,6,855,0.05218505859375
21,21,3,1,1,7,2092,0.127685546875
21,21,3,1,1,8,3431,0.20941162109375
21,21,3,1,1,9,2446,0.1492919921875
21,21,3,1,1,10,1107,0.06756591796875
21,21,3,1,1,11,1011,0.06170654296875
21,21,3,1,1,12,482,0.0294189453125
21,21,3,1,1,13,404,0.024658203125
21,21,3,1,1,14,294,0.0179443359375
21,21,3,1,1,15,222,0.0135498046875
21,21,3,1,1,16,1017,0.06207275390625
21,21,3,1,1,17,1245,0.07598876953125
22,22,0,0,0,0,111,0.00677490234375
22,22,0,0,0,1,188,0.011474609375
22,22,0,0,0,2,241,0.01470947265625
22,22,0,0,0,3,321,0.01959228515625
22,22,0,0,0,4,370,0.0225830078125
22,22,0,0,0,5,621,0.03790283203125
22,22,0,0,0,6,1023,0.06243896484375
22,22,0,0,0,7,2249,0.13726806640625
22,22,0,0,0,8,4610,0.2813720703125
22,22,0,0,0,9,1714,0.1046142578125
22,22,0,0,0,10,762,0.0465087890625
22,22,0,0,0,11,649,0.03961181640625
22,22,0,0,0,12,310,0.0189208984375
22,22,0,0,0,13,254,0.0155029296875
22,22,0,0,0,14,277,0.01690673828125
22,22,0,0,0,15,362,0.0220947265625
22,22,0,0,0,16,820,0.050048828125
22,22,0,0,0,17,1502,0.0916748046875
22,22,1,0,1,0,161,0.00982666015625
22,22,1,0,1,1,257,0.01568603515625
22,22,1,0,1,2,310,0.0189208984375
22,22,1,0,1,3,361,0.02203369140625
22,22,1,0,1,4,354,0.0216064453125
22,22,1,0,1,5,566,0.0345458984375
22,22,1,0,1,6,878,0.0535888671875
22,22,1,0,1,7,2360,0.14404296875
22,22,1,0,1,8,4373,0.26690673828125
22,22,1,0,1,9,2227,0.13592529296875
22,22,1,0,1,10,794,0.0484619140625
22,22,1,0,1,11,628,0.038330078125
22,22,1,0,1,12,306,0.0186767578125
22,22,1,0,1,13,305,0.01861572265625
22,22,1,0,1,14,300,0.018310546875
22,22,1,0,1,15,278,0.0169677734375
22,22,1,0,1,16,502,0.0306396484375
22,22,1,0,1,17,1424,0.0869140625
22,22,2,1,0,0,130,0.0079345703125
22,22,2,1,0,1,169,0.01031494140625
22,22,2,1,0,2,277,0.01690673828125
22,22,2,1,0,3,400,0.0244140625
22,22,2,1,0,4,338,0.0206298828125
22,22,2,1,0,5,575,0.03509521484375
22,22,2,1,0,6,930,0.0567626953125
22,22,2,1,0,7,2242,0.1368408203125
22,22,2,1,0,8,4578,0.2794189453125
22,22,2,1,0,9,2163,0.13201904296875
22,22,2,1,0,10,776,0.04736328125
22,22,2,1,0,11,637,0.03887939453125
22,22,2,1,0,12,377,0.02301025390625
22,22,2,1,0,13,325,0.01983642578125
22,22,2,1,0,14,333,0.02032470703125
22,22,2,1,0,15,236,0.014404296875
22,22,2,1,0,16,651,0.03973388671875
22,22,2,1,0,17,1247,0.07611083984375
22,22,3,1,1,0,170,0.0103759765625
22,22,3,1,1,1,197,0.01202392578125
22,22,3,1,1,2,264,0.01611328125
22,22,3,1,1,3,337,0.02056884765625
22,22,3,1,1,4,313,0.01910400390625
22,22,3,1,1,5,575,0.03509521484375
22,22,3,1,1,6,883,0.05389404296875
22,22,3,1,1,7,1995,0.12176513671875
22,22,3,1,1,8,3449,0.21051025390625
22,22,3,1,1,9,2424,0.14794921875
22,22,3,1,1,10,1167,0.07122802734375
22,22,3,1,1,11,999,0.06097412109375
22,22,3,1,1,12,501,0.03057861328125
22,22,3,1,1,13,416,0.025390625
22,22,3,1,1,14,350,0.0213623046875
22,22,3,1,1,15,224,0.013671875
22,22,3,1,1,16,926,0.0565185546875
22,22,3,1,1,17,1194,0.0728759765625
23,23,0,0,0,0,102,0.0062255859375
23,23,0,0,0,1,171,0.01043701171875
23,23,0,0,0,2,208,0.0126953125
23,23,0,0,0,3,309,0.01885986328125
23,23,0,0,0,4,373,0.02276611328125
23,23,0,0,0,5,627,0.03826904296875
23,23,0,0,0,6,1011,0.06170654296875
23,23,0,0,0,7,2355,0.14373779296875
23,23,0,0,0,8,4636,0.282958984375
23,23,0,0,0,9,1759,0.10736083984375
23,23,0,0,0,10,763,0.04656982421875
23,23,0,0,0,11,608,0.037109375
23,23,0,0,0,12,297,0.01812744140625
23,23,0,0,0,13,255,0.01556396484375
23,23,0,0,0,14,295,0.01800537109375
23,23,0,0,0,15,392,0.02392578125
23,23,0,0,0,16,793,0.04840087890625
23,23,0,0,0,17,1430,0.0872802734375
23,23,1,0,1,0,162,0.0098876953125
23,23,1,0,1,1,263,0.01605224609375
23,23,1,0,1,2,317,0.01934814453125
23,23,1,0,1,3,363,0.02215576171875
23,23,1,0,1,4,370,0.0225830078125
23,23,1,0,1,5,548,0.033447265625
23,23,1,0,1,6,869,0.05303955078125
23,23,1,0,1,7,2318,0.1414794921875
23,23,1,0,1,8,4381,0.26739501953125
23,23,1,0,1,9,2220,0.135498046875
23,23,1,0,1,10,763,0.04656982421875
23,23,1,0,1,11,590,0.0360107421875
23,23,1,0,1,12,335,0.02044677734375
23,23,1,0,1,13,324,0.019775390625
23,23,1,0,1,14,314,0.0191650390625
23,23,1,0,1,15,279,0.01702880859375
23,23,1,0,1,16,579,0.03533935546875
23,23,1,0,1,17,1389,0.08477783203125
23,23,2,1,0,0,115,0.00701904296875
23,23,2,1,0,1,174,0.0106201171875
23,23,2,1,0,2,243,0.01483154296875
23,23,2,1,0,3,360,0.02197265625
23,23,2,1,0,4,352,0.021484375
23,23,2,1,0,5,600,0.03662109375
23,23,2,1,0,6,942,0.0574951171875
23,23,2,1,0,7,2339,0.14276123046875
23,23,2,1,0,8,4655,0.28411865234375
23,23,2,1,0,9,2023,0.12347412109375
23,23,2,1,0,10,783,0.04779052734375
23,23,2,1,0,11,650,0.0396728515625
23,23,2,1,0,12,364,0.022216796875
23,23,2,1,0,13,357,0.02178955078125
23,23,2,1,0,14,316,0.019287109375
23,23,2,1,0,15,279,0.01702880859375
23,23,2,1,0,16,604,0.036865234375
23,23,2,1,0,17,1228,0.074951171875
23,23,3,1,1,0,161,0.00982666015625
23,23,3,1,1,1,184,0.01123046875
23,23,3,1,1,2,300,0.018310546875
23,23,3,1,1,3,344,0.02099609375
23,23,3,1,1,4,346,0.0211181640625
23,23,3,1,1,5,523,0.03192138671875
23,23,3,1,1,6,867,0.05291748046875
23,23,3,1,1,7,1902,0.1160888671875
23,23,3,1,1,8,3379,0.20623779296875
23,23,3,1,1,9,2437,0.14874267578125
23,23,3,1,1,10,1234,0.0753173828125
23,23,3,1,1,11,966,0.0589599609375
23,23,3,1,1,12,513,0.03131103515625
23,23,3,1,1,13,437,0.02667236328125
23,23,3,1,1,14,354,0.0216064453125
23,23,3,1,1,15,214,0.0130615234375
23,23,3,1,1,16,995,0.06072998046875
23,23,3,1,1,17,1228,0.074951171875
24,24,0,0,0,0,105,0.00640869140625
24,24,0,0,0,1,158,0.0096435546875
24,24,0,0,0,2,224,0.013671875
24,24,0,0,0,3,279,0.01702880859375
24,24,0,0,0,4,360,0.02197265625
24,24,0,0,0,5,568,0.03466796875
24,24,0,0,0,6,996,0.060791015625
24,24,0,0,0,7,2460,0.150146484375
24,24,0,0,0,8,4566,0.2786865234375
24,24,0,0,0,9,1873,0.11431884765625
24,24,0,0,0,10,772,0.047119140625
24,24,0,0,0,11,661,0.04034423828125
24,24,0,0,0,12,288,0.017578125
24,24,0,0,0,13,282,0.0172119140625
24,24,0,0,0,14,270,0.0164794921875
24,24,0,0,0,15,368,0.0224609375
24,24,0,0,0,16,742,0.0452880859375
24,24,0,0,0,17,1412,0.086181640625
24,24,1,0,1,0,155,0.00946044921875
24,24,1,0,1,1,276,0.016845703125
24,24,1,0,1,2,304,0.0185546875
24,24,1,0,1,3,381,0.02325439453125
24,24,1,0,1,4,398,0.0242919921875
24,24,1,0,1,5,528,0.0322265625
24,24,1,0,1,6,906,0.0552978515625
24,24,1,0,1,7,2334,0.1424560546875
24,24,1,0,1,8,4358,0.2659912109375
24,24,1,0,1,9,2198,0.1341552734375
24,24,1,0,1,10,708,0.043212890625
24,24,1,0,1,11,561,0.03424072265625
24,24,1,0,1,12,360,0.02197265625
24,24,1,0,1,13,309,0.01885986328125
24,24,1,0,1,14,302,0.0184326171875
24,24,1,0,1,15,296,0.01806640625
24,24,1,0,1,16,600,0.03662109375
24,24,1,0,1,17,1410,0.0860595703125
24,24,2,1,0,0,119,0.00726318359375
24,24,2,1,0,1,160,0.009765625
24,24,2,1,0,2,220,0.013427734375
24,24,2,1,0,3,338,0.0206298828125
24,24,2,1,0,4,354,0.0216064453125
24,24,2,1,0,5,567,0.03460693359375
24,24,2,1,0,6,970,0.0592041015625
24,24,2,1,0,7,2448,0.1494140625
24,24,2,1,0,8,4604,0.281005859375
24,24,2,1,0,9,2036,0.124267578125
24,24,2,1,0,10,748,0.045654296875
24,24,2,1,0,11,628,0.038330078125
24,24,2,1,0,12,368,0.0224609375
24,24,2,1,0,13,314,0.0191650390625
24,24,2,1,0,14,322,0.0196533203125
24,24,2,1,0,15,269,0.01641845703125
24,24,2,1,0,16,661,0.04034423828125
24,24,2,1,0,17,1258,0.0767822265625
24,24,3,1,1,0,177,0.01080322265625
24,24,3,1,1,1,224,0.013671875
24,24,3,1,1,2,290,0.0177001953125
24,24,3,1,1,3,352,0.021484375
24,24,3,1,1,4,332,0.020263671875
24,24,3,1,1,5,552,0.03369140625
24,24,3,1,1,6,870,0.0531005859375
24,24,3,1,1,7,1915,0.11688232421875
24,24,3,1,1,8,3176,0.19384765625
24,24,3,1,1,9,2488,0.15185546875
24,24,3,1,1,10,1166,0.0711669921875
24,24,3,1,1,11,1064,0.06494140625
24,24,3,1,1,12,527,0.03216552734375
24,24,3,1,1,13,397,0.02423095703125
24,24,3,1,1,14,351,0.02142333984375
24,24,3,1,1,15,198,0.0120849609375
24,24,3,1,1,16,1126,0.0687255859375
24,24,3,1,1,17,1179,0.07196044921875
25,25,0,0,0,0,105,0.00640869140625
25,25,0,0,0,1,168,0.01025390625
25,25,0,0,0,2,211,0.01287841796875
25,25,0,0,0,3,329,0.02008056640625
25,25,0,0,0,4,339,0.02069091796875
25,25,0,0,0,5,597,0.03643798828125
25,25,0,0,0,6,993,0.06060791015625
25,25,0,0,0,7,2406,0.1468505859375
25,25,0,0,0,8,4501,0.27471923828125
25,25,0,0,0,9,1940,0.118408203125
25,25,0,0,0,10,757,0.04620361328125
25,25,0,0,0,11,681,0.04156494140625
25,25,0,0,0,12,313,0.01910400390625
25,25,0,0,0,13,268,0.016357421875
25,25,0,0,0,14,320,0.01953125
25,25,0,0,0,15,334,0.0203857421875
25,25,0,0,0,16,746,0.0455322265625
25,25,0,0,0,17,1376,0.083984375
25,25,1,0,1,0,162,0.0098876953125
25,25,1,0,1,1,256,0.015625
25,25,1,0,1,2,338,0.0206298828125
25,25,1,0,1,3,397,0.02423095703125
25,25,1,0,1,4,374,0.0228271484375
25,25,1,0,1,5,576,0.03515625
25,25,1,0,1,6,916,0.055908203125
25,25,1,0,1,7,2340,0.142822265625
25,25,1,0,1,8,4322,0.2637939453125
25,25,1,0,1,9,2095,0.12786865234375
25,25,1,0,1,10,759,0.04632568359375
25,25,1,0,1,11,527,0.03216552734375
25,25,1,0,1,12,355,0.02166748046875
25,25,1,0,1,13,296,0.01806640625
25,25,1,0,1,14,325,0.01983642578125
25,25,1,0,1,15,283,0.01727294921875
25,25,1,0,1,16,624,0.0380859375
25,25,1,0,1,17,1439,0.08782958984375
25,25,2,1,0,0,138,0.0084228515625
25,25,2,1,0,1,138,0.0084228515625
25,25,2,1,0,2,212,0.012939453125
25,25,2,1,0,3,395,0.02410888671875
25,25,2,1,0,4,348,0.021240234375
25,25,2,1,0,5,545,0.03326416015625
25,25,2,1,0,6,1010,0.0616455078125
25,25,2,1,0,7,2423,0.14788818359375
25,25,2,1,0,8,4506,0.2750244140625
25,25,2,1,0,9,2061,0.12579345703125
25,25,2,1,0,10,829,0.05059814453125
25,25,2,1,0,11,635,0.03875732421875
25,25,2,1,0,12,365,0.02227783203125
25,25,2,1,0,13,322,0.0196533203125
25,25,2,1,0,14,336,0.0205078125
25,25,2,1,0,15,264,0.01611328125
25,25,2,1,0,16,665,0.04058837890625
25,25,2,1,0,17,1192,0.07275390625
25,25,3,1,1,0,183,0.01116943359375
25,25,3,1,1,1,198,0.0120849609375
25,25,3,1,1,2,283,0.01727294921875
25,25,3,1,1,3,359,0.02191162109375
25,25,3,1,1,4,381,0.02325439453125
25,25,3,1,1,5,619,0.03778076171875
25,25,3,1,1,6,880,0.0537109375
25,25,3,1,1,7,1859,0.11346435546875
25,25,3,1,1,8,3364,0.205322265625
25,25,3,1,1,9,2455,0.14984130859375
25,25,3,1,1,10,1059,0.06463623046875
25,25,3,1,1,11,994,0.0606689453125
25,25,3,1,1,12,501,0.03057861328125
25,25,3,1,1,13,406,0.0247802734375
25,25,3,1,1,14,317,0.01934814453125
25,25,3,1,1,15,231,0.01409912109375
25,25,3,1,1,16,1026,0.0626220703125
25,25,3,1,1,17,1269,0.07745361328125
26,26,0,0,0,0,111,0.00677490234375
26,26,0,0,0,1,178,0.0108642578125
26,26,0,0,0,2,209,0.01275634765625
26,26,0,0,0,3,300,0.018310546875
26,26,0,0,0,4,368,0.0224609375
26,26,0,0,0,5,586,0.0357666015625
26,26,0,0,0,6,952,0.05810546875
26,26,0,0,0,7,2451,0.14959716796875
26,26,0,0,0,8,4406,0.2689208984375
26,26,0,0,0,9,1909,0.11651611328125
26,26,0,0,0,10,801,0.04888916015625
26,26,0,0,0,11,670,0.0408935546875
26,26,0,0,0,12,299,0.01824951171875
26,26,0,0,0,13,283,0.01727294921875
26,26,0,0,0,14,304,0.0185546875
26,26,0,0,0,15,378,0.0230712890625
26,26,0,0,0,16,697,0.04254150390625
26,26,0,0,0,17,1482,0.0904541015625
26,26,1,0,1,0,171,0.01043701171875
26,26,1,0,1,1,268,0.016357421875
26,26,1,0,1,2,327,0.01995849609375
26,26,1,0,1,3,375,0.02288818359375
26,26,1,0,1,4,388,0.023681640625
26,26,1,0,1,5,557,0.03399658203125
26,26,1,0,1,6,949,0.05792236328125
26,26,1,0,1,7,2291,0.13983154296875
